,goldTotal,goldDiff,champKills,killDiff,towerKills,towerDiff,inhibKills,inhibDiff,dragonKills,dragonDiff,baronKills,baronDiff,riftKills,firstBlood,firstTower,firstInhib,firstDragon,firstBaron,firstRift,time
55,0.109065530867,0.248798234326,0.00763323498265,0.0205396946961,0.157115606934,0.209313561236,0.0500064907956,0.136801784087,0.00718250146723,0.00234107305772,0.00756724078053,0.0222907684493,0.0,0.00420621493328,0.0044102732574,0.0100416754101,0.00117807478314,0.00150803993753,0.0,56
56,0.0584955904116,0.242781403163,0.022457755337,0.0180778024797,0.19670783039,0.182277017497,0.0491836380847,0.154012253281,0.00176024662783,0.00106352706884,0.0285210102724,0.0283731835652,0.0,0.0,0.0095183994708,0.00418579690819,0.000892294072336,0.00169225137023,0.0,57
57,0.119028587666,0.240930570166,0.0369371912801,0.0585746199441,0.108663757769,0.119926535754,0.05,0.0571756332174,0.0209716428547,0.0106282185353,0.0633612979776,0.0512666950973,0.0,0.0,0.0200222049472,0.01,0.0225130447915,0.01,0.0,58
58,0.07,0.19,0.05,0.01,0.1,0.12,0.03,0.09,0.0,0.02,0.15,0.07,0.0,0.0,0.04,0.02,0.02,0.02,0.0,59
59,0.07,0.12,0.09,0.1,0.03,0.08,0.03,0.06,0.02,0.01,0.01,0.03,0.0,0.03,0.04,0.04,0.02,0.15,0.0,60
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
